Tweet	Tag	Score
<Rel> Tum Jhooti aur hud darjay ki munafiq ho Nani. <Rel> Jail sy bahir ho iss liye kyu k iss mulk main qanoon nam ki chez nahe hay aur qanoon b isi liye nahe hay kyu k tumharay abby chalatay rahay iss mulk ko. <Rel> Allah ka azab aye ga tum logon py InshaAllah. <Rel>	Religious	5.0
<Rel> Pti clean sweep two poling station Now munafiq will not tweet about it <Rel> PS JJP Deslani PTI 680 PPP 00 Ps kiari Pti 416 Ppp 0 #221	Religious	3.0
<Rel> Aik No ka Munafiq banda <Rel>	Religious	3.0
Es salman azam ka muhallay me hee pTi na hra dya hab inku... <Rel> Munafiq molvi <Rel>	Religious	3.0
"Someone said this not remember the real name "" Agar aik shakhs ko sab hi pasànd krin gy to beshak wo munafiq ha"" Its a quote"	Neutral	0.0
<Rel> Sari bqwas jhoty munafiq log <Rel> koi vote chori ni hoa.... <A/O> Choron ny khud phly golyian chliyen kr ab bqwas kr rhi <A/O>	Religious	4.0
Yahan to munafiq b murshad bny phirty hyn to muqasar b bn gye to konsi bari bat 🤪 🙈🥱	Neutral	0.0
Bat to ap ke kamal h yakeen krn Par Afsoos !! Jin logo ko pany agy koch nnzr e na ata ho onhy in bato ke kya smj Hmary Mashry m log smjty hn k bs Muslman hona kafi h Ary baiii Muslman ho to kam b to Muslmano valy kro Jahum m Kafir ka darja opr h mager Munafiq ka os sy nichy !!!	Neutral	0.0
Lekin ap ko kidnape bhi tw nahi kiya hua hoga kisi ne tw aap bahar niklein case file karein haqoq ke khilaf ya kisi NGO se contact karein. So simple hai mujhe sirf is chez se masla hai ke jism ke liye azadi manga ke jis marzi mard ke sath jo marzi karein koi pochuy na.	Neutral	0.0
Orat na chaha to doopta chor kuch na pehna ho to bhi mard jurat nai kr skta	Neutral	0.0
everyone in family knows about this friend of mine and half of them thinks we’re in a relationship or smth. jitna main usky baray main jaanti hun na mera to mard naam ki cheez sy aitbar hi uth gya hai bhai sahab! 😂	Neutral	0.0
Hahahhahaha <S> tu to bra e na Mard nikla <S>	Sexist	3.0
<S> Chotiay na Mard apni Gandi tabiyat show krty Phr roty <S>	Sexist	5.0
<S> Na mard Dulha😊. <S>	Sexist	3.0
Mask k sath parchi bhi hai <A/O> dallay <A/O>	Abusive/Offensive	3.0
<A/O> Dallay <A/O> mask ay...	Abusive/Offensive	3.0
<A/O> Is khabees dallay ko sar e aam media k samnay jootay laganay chahiye. <A/O> sir jago	Abusive/Offensive	4.0
<A/O> loru sare k sare ajeeb madarchoud na hoon toh dallay ke bache. <A/O>	Abusive/Offensive	5.0
<A/O> Dallay <A/O> kon hein yeh.. 🤬	Abusive/Offensive	3.0
<A/O> Ye chutiya pa khi or ja k kro <A/O> yha ni chly ga 🙂 now get lost u all <A/O> assholes <A/O>	Abusive/Offensive	4.0
Flex mar k cool ni <A/O> chutiya lg rha h <A/O>	Abusive/Offensive	3.0
<U> Ye itni.chutiya app q ha ? <U>	Untargeted	3.0
<A/O> Twitr pr buhat buhat chutiya** awam zinda ha abh <A/O> 😂	Abusive/Offensive	3.0
<A/O> Yeh r level ka chutiya h <A/O>	Abusive/Offensive	3.0
<A/O> Bakwas Ni krtay bilawajah ki <A/O> ...main v mohajir family sy hoon...lkin yeh yaad rakho k nawab of bawalpur ny kaisay support Kiya Pakistan ko...or meherbani kr k unity promote kro... <A/O> (chutiyon k sath Chutiya Ni hotay) <A/O>	Abusive/Offensive	4.0
<U> Ye kya chutiya stadium banaya hai <U> Light he kharab hai	Untargeted	3.0
Wtf 😂😂😂 <A/O> chutiya hi lag rha <A/O>	Abusive/Offensive	4.0
Seedhe muu tum se bat hoti nhi Har jga koi gali le atte ho Kam se kam sensible tareqee se to behes krlo Subha se bas galia hi di ha or tum ne kch ni kia Ye apni khush fehmianapne rk rkho yaqeen krna ha to kro ni to apni jga pr rho Ab <A/O> tumari chutiya logic <A/O> ka me reply ni krra	Abusive/Offensive	3.0
<U> Spitting facts make you chutiya in this society <U> 😌	Untargeted	3.0
<A/O> Chutiya tha ma🥲😂 <A/O>	Abusive/Offensive	3.0
Dear bestfriend <U> Tu chutiya hai toh hai <U>	Untargeted	3.0
<A/O> Chutiya afridi <A/O> ki bhejta tolly mar jatta	Abusive/Offensive	3.0
<A/O> Both are chukku and chutiya <A/O> , we don't know which type of chukkuism is acceptable and which one is not , totally out of our league. So we chillin 😎	Abusive/Offensive	3.0
RT : <A/O> Yei chutiya larki <A/O> haar aik sai panga leti hai	Abusive/Offensive	3.0
<A/O> ajeeb chutiya hai. <A/O>	Abusive/Offensive	3.0
Tuanu ty Nawaz sharif or zardari personally lai k janat main jain gain <U> #chutiya samjha hai k <U>	Untargeted	3.0
mere ilawa puray pakistan ko meri itni parwah kyun hai bhae? I don’t know what it is but I really don’t see myself being with anyone or sharing my life with anyone meri marzi beshak main 40 saal ki ho k sochun ya kal hi soch loon. <U> ajeeb chutiya zehniat k log hain <U>	Untargeted	3.0
<A/O> Chutiya hen aap <A/O>	Abusive/Offensive	3.0
<A/O> Abe modi k chutiya berojgar bete <A/O> inme se kisi ka fayada hua kya sb mare hai log isne pulwama attack se vote liye ram mandir k nam pr vote liye Muslim ko markar tume khush kia waha vote liye ab kisaan ko marwana shuru kr diya hai ab dekho tumari taraf bi modi aata hoga be careful.	Abusive/Offensive	3.0
<A/O> Facebook chutiya zuckerberg madarchod <A/O>	Abusive/Offensive	4.0
Sir Chutiya na dy hm Fsc Students ko December tk ki preparations ka time dy🙏🙏	Neutral	0.0
<A/O> Ye inthaa ka koi chutiya banda hai. <A/O> Aj tak iski koi bat such nai hvi	Abusive/Offensive	3.0
<A/O> Kr lia chutiya pan ? <A/O> Unfollow ? <A/O> Woi awkaat e tunhri <A/O> nahi a ky tumhy fb dia jai !	Abusive/Offensive	3.0
<A/O> Chutiya owner chutiye supporters <A/O>	Abusive/Offensive	4.0
Haha funny to see <A/O> both chutiya teams playing <A/O>	Abusive/Offensive	3.0
Aby <A/O> itni chutiya performance #QG <A/O>	Abusive/Offensive	3.0
<U> Yeh jo chutiya celebration thi, <U> yehi wajah hai why everyone‘s against Karachi Kings. #KKvQG #HBLPSL2021 #PSL2021 #PSL	Untargeted	3.0
<A/O> Chal chal chutiya Saly Gando.. <A/O> <A/O> ISI Hain Tmhry jasy gando logo k lia <A/O> so hm shakoon m3 warna hm na <A/O> tmhri gand bi band kr dni thi <A/O>	Abusive/Offensive	5.0
<A/O> chutiya log hain ye <A/O>	Abusive/Offensive	3.0
<A/O> Ajeeb chutiya insaan ho tum <A/O>	Abusive/Offensive	3.0
RT : <A/O> Endia**chutiya ⭐⭐⭐ <A/O>	Abusive/Offensive	3.0
<S> tmri gand in dono sy zaida mashor hy <S>	Sexist	3.0
Sorry main yahan gand nhi chahta	Neutral	0.0
<A/O> Muhammad qasim gand** <A/O> kon ha??	Abusive/Offensive	3.0
Beta bat krny sy pehly apna geryban mein janka kro or us sy b pehly bat krny ki tameez sekho. wo jesa b ho jo b ho prime Minister hy. <A/O> yaha sab k samny apni tarbiyat na dikhao. <A/O> <A/O> or rhi bat okaat ki to tery jesy usny kuto ka gand uthany k liey rkhy hoty hy. <A/O>	Abusive/Offensive	5.0
<A/O> Latak nhi gand mara <A/O>	Abusive/Offensive	3.0
Me genuine btt kr ra ye <U> logg gand ko pasand krty😬 <U>	Untargeted	2.0
Pehle Facebook phir Instagram aur abh yahan pr bhi kuch sharam kro #shameamjad shukr he abhi snapchat ka pta ni <A/O> aap jase logon ko warna wahan pr bhi gand marte <A/O>	Abusive/Offensive	3.0
<A/O> Tumhare bap ka pesa hy? <A/O> <A/O> In madarchod luteroun <A/O> ki khatir awam ka pesa brbad kro gy tum? Tum kro gy ye hrkat? <A/O> Jis madarchod ko zyadah aag lgi hy re election ki wo ma chudaye apne <A/O> pese laye or phir Kahy k usko re election krana hy wrna <A/O> gand me muh de kr chup chap betha rahy! <A/O>	Abusive/Offensive	5.0
<U> Yh kya lunpanti h. <U> Yh chz related h PSL k. <U> Gand mein dm krky rkha h. <U> #Pawrikhtam	Untargeted	4.0
<A/O> Gand mara <A/O>	Abusive/Offensive	3.0
Yeh sarfaraz trending 1 per kiya kar raha ha... <A/O> moti gand <A/O>	Abusive/Offensive	3.0
<A/O> Bhosri kay zyada gand na phulao ma chod dain gay tumhari <A/O> kam karo apna😂	Abusive/Offensive	5.0
Ya dkho <A/O> gand dany k leay tayar <A/O> 😂😂🤣🤣🤣	Abusive/Offensive	3.0
MQM ka gand Pakistan kisi aur area main nahi ha, ye wali begairti sirf karachi aur muhajiron k hisay main aye ha.	Neutral	0.0
Aur <A/O> tum bss har neighbour sy gand mrwany k leay <A/O>	Abusive/Offensive	3.0
Abbi tum logo ny hamara qarza daina h <A/O> zayada gand na phulao <A/O> 😂😂😎	Abusive/Offensive	3.0
<A/O> teri gand ma kia kharish ha tu wo bata <A/O>	Abusive/Offensive	3.0
Twitter pe gand na dalo 😂😂😂	Neutral	0.0
Jalane wala kaam chod diya hai maine abb 🙂	Neutral	0.0
<A/O> Chutiye act bn chuke hai ye farm bills <A/O> <A/O> Modi maa chod jae ga Teri tere ko pta bi ni lgega <A/O>	Abusive/Offensive	5.0
Totally agreed with you,mene bhi isi wajah say shipping chod di thi🙂	Neutral	0.0
Chod in sb baaton ko Shehnaaz ki kl shooting start hai uski timeline pe sb acha acha dikhe isliye uski tareef vale Good luck vale tweet kr bs	Neutral	0.0
Deepak ji pak k piccha chod do bhai	Neutral	0.0
<A/O> pen chod😂🤣 <A/O>	Abusive/Offensive	3.0
Toh tujhe konsa chod dugi mai	Neutral	0.0
<A/O> APKI MAA CHOD GEYA ZAMANA?😂 <A/O>	Abusive/Offensive	3.0
<A/O> Abai lun ke muh waly <A/O> quetta ke ghar ma beth kar <A/O> baatein mat chod bata address abhi ek phatan ki foj bhejta <A/O>	Abusive/Offensive	4.0
<U> B c stand for bhan chod <U>	Abusive/Offensive	3.0
Zee news chod kar The hindu, indian express padhna shuru kar do... Kam se kam kisano k hakk me nhi to, modi ki bhakti toh chodo ge.	Neutral	0.0
Hwwww🤭 Pher lerki ko Chey ke asy mard ko chod de....	Neutral	0.0
Song Dekh Teri Jal gai hai na isliye to bol raha hai <A/O> kutte bakwas karna chod <A/O>	Abusive/Offensive	4.0
Kb Jan chod ga dil karta hai galiy do	Neutral	0.0
Bilkul sahi, zindgai ki sari pareeshaniya hum pr havi hi isilye hoti ha kyu k hum namaz or Quran ka sath chod kr bethe ha May Allah lead us to the right path!!Ameen	Neutral	0.0
Woh chod one week pehle hi new liya tha 🌚🌚 Abb mummy ko kaise btau kand ho gya 🙂🙃	Neutral	0.0
<Rel> Khanzeer <Rel>	Religious	3.0
RT : <Rel> Haramio <Rel> dukh he dena seekha hai tm ne.. Performance de ni rhy... #LQvQG	Religious	3.0
<A/O> Saali <A/O> mere pass zeher khane ke paise nhi hai tujhe iphone chahiye	Abusive/Offensive	2.0
Zindagi ek pall mein saali yun palat gayi hamari....	Neutral	0.0
<A/O> Saali pehle tujhe marugi phir usko <A/O>	Abusive/Offensive	3.0
Every saali when jiju calls : Suchi mn aisi hoti hn Kiya saali? 😂	Neutral	0.0
Ab Ap soch rhi hun gen kash m bhi Imran Khan ki Saali hoti😂😂😂	Neutral	0.0
<A/O> Saali <A/O> mai khud kal aye hu break per thi	Abusive/Offensive	2.0
Bhai hai <A/O> saali <A/O> mera chota	Abusive/Offensive	2.0
Just one question: Ye saali k pas jija ka number q hota hai? And why she has to start a convo with him?	Neutral	0.0
<A/O> Saali <A/O> bas kar pehle hi koi nhi bol rha 😑	Abusive/Offensive	2.0
<A/O> Saali <A/O> tu jiju ka birthday bhul gye 🥺🥺	Abusive/Offensive	2.0
Shahbaz gill tumhary muum pr <Rel> 100000000 bar laanat ho <Rel> tu b kam h.🖐️🖐️🖐️🖐️🖐️🖐️🙌🙌🙌	Religious	3.0
<A/O> Aur wo already gundy hain, in ko koi farq pry ga, <A/O> <A/O> kanjer ko kanjer Keh b dain to kanjer ko koi farq ni prta <A/O>	Abusive/Offensive	5.0
<A/O> Yeh kanjer log <A/O> Apny mafad k ley asy ee ho jaty hn	Abusive/Offensive	3.0
We had this game man than <A/O> fuckin tanvir happened. <A/O> <A/O> Is kanjer <A/O> ko bench par rakhna hai baki k matches.	Abusive/Offensive	5.0
<Rel> oh lanti <Rel> parchment nahi mask hay besharam insane haya kar	Religious	3.0
Sharif sahib thodi himat kro wapis aajo .. <Rel> Lanti <Rel>	Religious	3.0
<Rel> Kesa lanti insaan ha tu yr <Rel> <Rel> lant tre bachi zndge ty vi <Rel>	Religious	5.0
This is how you do it <Rel> Lanti <Rel>	Religious	3.0
<Rel> Hamza he hi lanti <Rel>	Religious	3.0
<Rel> Lanti loog hain PPP waly aur Hamid mir <Rel> <A/O> in kutun ko sirf PTI se masla hai aur us pe bhaunkny k pesy bhi milty hain inko paltu kuty hain yeh. <A/O>	Religious	5.0
<Rel> Lanti <Rel>	Religious	3.0
<Rel> Kesa lanti hai ye <Rel> 🤣🤣🤣 o last over hai bhai 🤣😭 #PZVMS #hblpsl6	Religious	3.0
<Rel> Ajeeb lanti insan h <Rel>	Religious	3.0
<Rel> Lanti urat shtan <Rel> <Rel> ..kuti ferdos ur harmi S.Gill <Rel>	Religious	5.0
<Rel> Lanti <Rel> jab teri hakoomat thi tab bhibpti nay dhandhli ki thi 😂	Religious	3.0
<Rel> Lanti insan. <Rel> Teri party kahan hai?? pti muqably me to hai	Religious	3.0
Agar tum kisi ko apni adat dalwa k ek dum se bdal jaty ho, to <Rel> tum lanti ho! <Rel> 😏🍂	Religious	3.0
<Rel> Abad shurli lanti <Rel>	Religious	3.0
<Rel> O jhail jhoty ghtiya insan lanti. <Rel> jahan noon jetty woh election theek jahan hary wahan dhandli	Religious	5.0
<Rel> Sharm kar lanti inshan <Rel> jhoat pay jhoat	Religious	4.0
O juthy insaan ab b 2800 ki hy <Rel> lanti <Rel>	Religious	3.0
Ye bi deko <Rel> lanti <Rel>	Religious	3.0
<A/O> Lun k upr a jao <A/O>	Abusive/Offensive	3.0
RT : Ijazat ho to Avi change kar lun? 🙂👉👈	Neutral	0.0
Phly me tu dekh lun😂😂	Neutral	0.0
Leaving Twitter No one Care For Me Not Engaging on Mah Posts Es se Acha Math Improve kar lun Apni😐	Neutral	0.0
Kya ab dubara wahi lga lun 😬	Neutral	0.0
Pichle match wali technique apnaai ...😂 Pressure men over niklwa k one down runs KER lun ga ... 🤣🤣🤣🤣🤣🤣🤣 Aagy PHR	Neutral	0.0
Chumi shumi le lun koi masla to nhi	Neutral	0.0
<A/O> Lun le le mera <A/O>	Abusive/Offensive	3.0
<A/O> Lun mera <A/O>	Abusive/Offensive	3.0
Hahahhahahahaha <A/O> tu lun <A/O>	Abusive/Offensive	3.0
<A/O> HOD bhi lun admi hai <A/O>	Abusive/Offensive	3.0
Lmao and jisky tu baat karaha meri ussy baat hochuki lun 😂😂😭	Neutral	0.0
<U> Sab lun <U>	Untargeted	3.0
<A/O> SHABAZGIL yr mother fucker hy r merry lun py bhii tera jesa bandar nach sakta fikar nii nachtty rahu <A/O>	Abusive/Offensive	5.0
Mn lun gi but ap se nai...apni pocket money se...	Neutral	0.0
<A/O> Lun khao <A/O>	Abusive/Offensive	3.0
Handsfree b nhi mil rheen warna arijit singh ko hi sun lun	Neutral	0.0
Agar masla share kr lun to sun liya kro mashwary na deny beth jaya kro.	Neutral	0.0
Aeay na kaho wrna badal lun gi 😌😂😌	Neutral	0.0
<U> Lun mera trying. <U> Unprofessional captain ever. So Ricky, Smith, Dhoni, Inzmam, Cook etc didnt know how to try to save the game? Lol	Untargeted	3.0
Sarfaraz is already not feeling happy. <A/O> Lun Taptaan <A/O>	Abusive/Offensive	3.0
Main sambhal lun gi isy tum match dekho kahi gayle out na ho jay😂	Neutral	0.0
<Rel> Ramdev teri bhen di lun kutte di sala kana harma da dalla <Rel>	Religious	5.0
Bass ab nah roien kar lun gi change 😭😂	Neutral	0.0
Mathay pe likhwa lun kaho tou 🥰🤩🤝🤝🤝🤝🤝🤝	Neutral	0.0
Mn kese man lun 😔😤😭 Agr sach mn ha to Congratulations 🎊 Mjhe invite hi nhi kia 😒	Neutral	0.0
<A/O> Lun ty charh <A/O>	Abusive/Offensive	3.0
Han han socha sb sy puch lun😂	Neutral	0.0
Bore ho rhi hu , dil kr rha hy psl ka anthem bna lun.	Neutral	0.0
Shrm kr <A/O> phudi k <A/O> shrm kr	Abusive/Offensive	2.0
<S> Mujy phudi chatny ka mooqa doo na plzzz <S>	Sexist	3.0
<U> Phudi ko trss gya hy mera lund <U>	Untargeted	4.0
mujy b aik moqaa dien plzzzz <A/O> mie b apki bivi ki phudi chatna chahta hooo <A/O> plzzzzz	Abusive/Offensive	3.0
Heena g, Just <S> tumhari phudi ne mere lunn ko email ki hai k tumhar phudi mera lunn lene k liye tiyar hai. <S>	Sexist	4.0
<A/O> phudi k bhenchod dm a tu <A/O>	Abusive/Offensive	4.0
<A/O> Phudi kay <A/O> police station model town lgta hai🤦🏻‍♂️	Abusive/Offensive	3.0
soja <A/O> phudi k <A/O>	Abusive/Offensive	3.0
To <S> ja k phudi Marwa. <S>	Sexist	3.0
Kash <S> Sobia apki phudi chatny ko mil jay <S>	Sexist	3.0
<A/O> Teri mama ki phudi ma bhi tb hi to tery jesa gandu duniya ma dydiya <A/O>	Abusive/Offensive	5.0
<Rel> hramzady, <Rel> try liye itna hi kafi hy k <A/O> ganja mafroor mujrim hy or tri maa ke phudi marny wla is waqt PM Pakistan hy rok sko to rok lo <A/O>	Religious	5.0
Ahh <A/O> phudi k Tu ku behan denya aya? <A/O>	Abusive/Offensive	3.0
<U> Nahi saff phudi pasand hia chatney aur chusney me maza ata hia <U>	Untargeted	4.0
Haq nahi marta <U> gand aur phudi marta hon <U>	Untargeted	4.0
<S> Iss se behyar hia mujh se phudi chuswa leya kren <S>	Sexist	3.0
Waoooo <S> yummmy phudi and asss kash mera lund hta is hole me <S>	Sexist	5.0
<S> Phudi merwany k bad, maryam safdar khush-gawar mood me <S>	Sexist	4.0
<S> Teri phudi maarny ki rat to hr rat mani jati hai gashtiye <S>	Sexist	5.0
<A/O> Phudi k <A/O> tu ne bahut acha kaam kia tu samajta hy	Abusive/Offensive	2.0
<S> Gul di phudi ni phuday wich kutay da lun <S>	Sexist	5.0
<U> Meray phudi koye chatay chodnay se pehlay <U>	Untargeted	5.0
Sirf <U> Lun r phudi <U>	Untargeted	4.0
Aap fifty kar lain Maqsood Bhai. Rizwan ki kher hai 😐 #LQvMS	Neutral	0.0
aap shehnaazians ho ya sidnaaz fan	Neutral	0.0
Main hamesha krti hu 👉😊aap tension matt lo💫💫	Neutral	0.0
Bhudapa he aap serious na le esa hojata he	Neutral	0.0
Allah bless you.. Allah aap pe kram rkhy.. Ameen	Neutral	0.0
Aap bhi thi kuch? 😭	Neutral	0.0
I know maar khaayi me yahn baat variations ki kar raha jo last time aap ny kaha tha k drift par zinda hai leg spin googly koi nhi hoti ab	Neutral	0.0
Wah wah kya baat hai aap ki	Neutral	0.0
Aap to kuch bhi dedo dono mein se chlegaa😌	Neutral	0.0
Bhai Yaha Zainab Jb Bhi ati Out Hota Aap Pichly Matches Dekho Waha Jb Jb Zainab Ayi Out howa😂😂🤣	Neutral	0.0
Aap pareshani Ki Baat Karte Hain aap Logon ke network Ne to zindagi kharab kar di Hai Hamari	Neutral	0.0
Haa na woii to thk kha aap ne😐 Aisy thori na hota ✌🏻	Neutral	0.0
Waqas bhai aaj aap Kay qalandars ki hamaray Sultans Kay hathoun tuning ho rahi hai.	Neutral	0.0
Are you kapil sharma qk Acha mazak karti ho aap	Neutral	0.0
Bhai Bethy Hoo Aap Bhi..?😂😂	Neutral	0.0
Dekhte ha aap ki kaptaan ki toh chutti kar di ab hafeez ko urana😂	Neutral	0.0
Okay dhondhty hy aap k liye	Neutral	0.0
Qusoor aap logo ka ni qk is time tum log mars par ho 😂😂😂	Neutral	0.0
Sachi baat ye hai k aap k tweet pr hi reply ka mza hai😅	Neutral	0.0
Allah talah aap ko kamiyab kry ameen	Neutral	0.0
Yeh Dp mein Aap Ho 👀🙊	Neutral	0.0
saqib bhai aap ko bula rahe ye log	Neutral	0.0
Ye mein ni kru ga ye aap khud hi smjh lu 😅	Neutral	0.0
Alhamdulillah 😇❣, but sir agar aap na poori ki conference dekhi ha to ap na dekha hoga ka kis tarha sa india pakistan ko Blacklist karny ki full koshsih krta raha ha unki zuban pr siwya pakistan ko balcklist krna ka or koi agenda nhi tha ham log pechy q?	Neutral	0.0
Ye aap ko aaj yad aya 😬😂😂 pehle soye hoye the	Neutral	0.0
Aap tou meri bestie ho😔👉👈	Neutral	0.0
I m not single even though I respect other's emotions..... Isi liye pehly tameez sy poch thak kon ho aap......	Neutral	0.0
Astagfirullah 🙂 😂 😂 😂 😂 meny aapko pehli dfa dekh rha hn yr kon ho aap 🙂🙂🙂🙂🙂	Neutral	0.0
Ooo behn kon ho aap 🙂	Neutral	0.0
RT : Aik din aap youn hum ko mill gayen gay💕	Neutral	0.0
Alhumdullilah Aap batain 😊	Neutral	0.0
Mubarak bhai aap ko bhi bubat buhat	Neutral	0.0
Me😒😂😂aap k followers ziada 😉😅	Neutral	0.0
Khuda ka khauf nhe aap ko. Allah ap k ILM m izafa kre.... Ameen summa aameen	Neutral	0.0
Bhai jo zulm Aapki Yem yem Aap pa kr Rahi ha, oska kuchh Kro. Hmara time Kew waste krty ho. 😩☠️	Neutral	0.0
Aap khud hi Drop ho jao. 😩😅	Neutral	0.0
RT : Agar Aap Saab 10 10 Rupay Mujy Easypaisa Krein Itna Acha Phone Loongi 😿😿	Neutral	0.0
Aik din aap youn hum ko mill gayen gay💕	Neutral	0.0
yaar main mazaq kar raha tha, aap to serious hogaye 😔😔😔 will buy them 4 u on treet	Neutral	0.0
Ohh aap ko bhool gya 🙂😢	Neutral	0.0
I agree k law banana chahiye but abhi aapka law yh hai k 1 martba player saza puri kar ly to he’s eligible for team selection! Or agar aap is law k hoty hue 1 player ko khilaty ho or dosry ko nhi to yh ziadti hai! Allah bhi mauf karny ka kehta hai bhai	Neutral	0.0
saeem mubarakan aik gila hay aap nay mayray dm ka reply naheen kiya...	Neutral	0.0
Aap KO bhi MUBARAK ho	Neutral	0.0
ye bhi aap ho?	Neutral	0.0
Ameen sum Ameen 😍 same too bus aik request ziauru kroga aap sy	Neutral	0.0
Aryyy boss toh aap howe na😂	Neutral	0.0
Kia aap books parte hain ?	Neutral	0.0
RT : Isme bhi rajniti khel rahe ho aap	Neutral	0.0
I wonder aap khamosh hona kab start krein gay ;))	Neutral	0.0
youthyay appa, aap bhi aqal se kaam lain pti KO chorrrr dain	Neutral	0.0
Acha jee maan le aap ki baat. Ab Shukria nahi direct thanks hi kahon ga😜😝	Neutral	0.0
RT : Ameen behna aap bhi	Neutral	0.0
Krlia hoga ab chill kr rahi hongee.	Neutral	0.0
Nazar mar di na Ho gya ab bimar 🥺🥺🥺🥺🙌🏻🙌🏻	Neutral	0.0
