Tweet	Tag	Score
<A/O> Nhi gadhi hi kehta tha pehle or uss drughy ka nam na la <A/O>	Abusive/Offensive	3.0
Or haan <A/O> Tm pe or uss ghaleez SOOWR PASHTEEN per bahrpoooor lanat <A/O> .	Abusive/Offensive	5.0
Sir party uss ke ha lekin <A/O> punjab uss ka baap ka nhi ha ka wo tabah karwa da ga aik nikma banda ko lagwa kr <A/O>	Abusive/Offensive	1.0
<A/O> Uss water main doob jao <A/O>	Abusive/Offensive	2.0
Uus kamine ne koi prophecy puri nhi ki. Tum log bas Quran ki apne dil k mitabiq tafseer kar kar k <Rel> uss marduud ko Nabi sabit karne ki koshish karte ho <Rel> .. Jo Hadees kehti hai k Mahdi hi Eesa hai wo bohat hi Zaeef rivayat hai. <A/O> Marduud Mirza <A/O> ne iss rivayat ko use kia jo hai hi galat	Religious	4.0
<A/O> Waisay Jitni English Aap Kay Leaders Ko Aati Hai Uss Hisaab Say Unhony Yahein Padha Hoga Kyuki English Ki Kafi Acchi Li Hai <A/O>	Abusive/Offensive	2.0
Uss din pata hota hai aaj bachat ho ja i hai😂😂	Neutral	0.0
Jannat dena ya jhahnum dena upar wale ke hath me hai par <A/O> Watan ke gaddaro ko unki sahi jagha pahochna Army ki zimmedari hai #Article6ForPTMleadership <A/O>	Abusive/Offensive	3.0
<A/O> Dafan ho gaye Watan se Gaddari karne wale.. ab chahy barsi manao ya matam.. yahi anjaam hoga Watan se Gaddari karne walo ka  #Article6ForPTMleadership <A/O>	Abusive/Offensive	3.0
Darane wali tasveer ye hai Nilesh babu.	Neutral	0.0
<A/O> Kaisy Third class log hain ye..? <A/O> Ye kbhi sharminda b hon gy?	Abusive/Offensive	2.0
<A/O> Ye chutiya <A/O> myth hi faila raha hai...	Abusive/Offensive	3.0
Kaun hauy <A/O> BKL ye <A/O>	Abusive/Offensive	4.0
<Rel> Pehlay sahafat ek ibadat thy Ab ye haraam kamai ka san sy bara source hy <Rel> . #MediaStayUnbiased	Religious	4.0
haha <A/O> ye pagal ho jata hai <A/O>	Abusive/Offensive	1.0
Bhai <A/O> ye lomdi pagla gaya hai <A/O>	Abusive/Offensive	2.0
Ye to shuro sey hi bewafa hy Yaad nai tumhey kia??	Neutral	0.0
<S> Part 3 hareem shah or qandel bloch k bad ye chaany wlai hai <S>	Sexist	5.0
<Rel> Allah hisab ly ic ka in kamino sy ... Garq ho jyn ye <Rel>	Religious	3.0
Km krlo wazn <A/O> ye taqreban ko 3 4 man ki ho gi <A/O>	Abusive/Offensive	2.0
<A/O> Jahil Insan <A/O> ye sharab nahy🤣🤣🤣🤣🤣🤣🤣🙄🤣	Abusive/Offensive	1.0
Sahi bola <Rel> Ye BC overacting kr rhi hy Naik hone ka <Rel>	Religious	3.0
ye loG apne mulk se bahar jate hi <A/O> apni oqat bhol jate hain <A/O>	Abusive/Offensive	2.0
Itni ye Kaaki 😖.... <Rel> jub bhi Pakistan aye gi mary gi IA <Rel>	Religious	4.0
Haaan mene b Dekha thaa <A/O> ye Matermind nai Dhokebaz hy <A/O>	Abusive/Offensive	1.0
Mjh dukh hi rah hy PTI ko support kr k <A/O> ein bhenchodo ko ulata latkana chahye tha <A/O>	Abusive/Offensive	4.0
Sir g AP tu keh rahy thy deal ni hwi par yah tu eysa lag rah hy sub ho gaya hy or Khan shb NY deal ki tu next kise ko v vote ni dala Jay ga <U> BC <U> sary Pakistani political leaders <U> chutiya banaty hy awam ko <U> bas gareeb k lye kch v nai <A/O> ein bhenchodo ko <A/O> eyse chor diya Khan ny afsos	Abusive/Offensive	4.0
RT : Bahria Central Park Karachi forms sold out in two days. Abhi tax maango <U> bhenchodo <U> ka rona shru hojayega	Untargeted	0.0
<A/O> Fuddu hai <A/O> dono show se nikalo <A/O> bhenchodo ko matherchod <A/O>	Abusive/Offensive	5.0
<A/O> Bhenchodo Delhi waalo <A/O>	Abusive/Offensive	4.0
Mall road is the most fucked up area, you can't breath easily because the air is so fucked up, please band kardu <U> bhenchodo <U> , <U> chhutiya kam <U> kar dena end par, <U> abhi tou na bund maro <U> .	Untargeted	5.0
Koi to naukri dila do <U> bhenchodo <U> . <U> Madarchod <U> khudkhushi karne ke paise bhi nahi bache, saare daaru me kharch ho gaye. #JoblessNewIndia	Untargeted	4.0
<A/O> In bhenchodo ny <A/O> lhr ko khud ganda kr rkha hy har roz kuch nah kuch jala dety hain aur barish bhi naraz lhr sy	Abusive/Offensive	4.0
RT : <U> Bhenchodo <U> jb bachay smbhal nahi sktay toh paida q krtay ho 😤 <U> hawas k pujariyon <U> 😥	Untargeted	5.0
<A/O> Chlo bhenchodo <A/O>	Abusive/Offensive	4.0
Fake account <A/O> chootiay <A/O> , Bas kar do <A/O> bhenchodo <A/O> , 3rd class Pakistanio	Abusive/Offensive	5.0
<Rel> Aree maa chuda gya Hindu <Rel> ..... <A/O> Bhenchodo <A/O> it sell valoo kuch gyaan <A/O> apne gaandu pm <A/O> ko bhi de do... <A/O> Jo mullon ko apna baap maan baitha hai <A/O>	Religious	5.0
<U> bhenchodo <U> har waqt negativity ko highlight karo ge news me despite knowing ke kitni saazish mulk ke khilaf ho rahi hai, to yehi sab hoga na.	Untargeted	4.0
RT : <U> Bhenchodo <U> cricket ki tweets mat kro	Untargeted	4.0
Yeh Patwari <A/O> kese Randi ke Nassal chutiye hain <A/O> . <A/O> Yeh Bharwa <A/O> mulk ka pesa loot k bhaag gaya hy <A/O> in bhenchodo <A/O> ko dekho usse mubarak baad derhe hyn mulk wapas na ane ki khushi me 😂😂 Wah yar waqae <A/O> tuvada demag di jagah vich b lun hy chutiyon <A/O> .	Abusive/Offensive	5.0
<A/O> Goli maaro na sahab inn bhenchodo ko saari wakalat gnd mai daal do inke <A/O> .	Abusive/Offensive	5.0
<U> Bhenchodo <U> attention do mujhe thori si	Untargeted	4.0
<U> Bhenchodo <U> ab chalao nudity ke khilaaf hashtag	Untargeted	4.0
<A/O> G**li maro bhenchodo ko <A/O>	Abusive/Offensive	5.0
Mai <A/O> baja dungi in bhenchodo ki <A/O> 😑😑😑😑	Abusive/Offensive	5.0
Ye <A/O> bhenchodo <A/O> ko ab kisase azadi chahiye	Abusive/Offensive	4.0
<U> Bhenchodo <U> hamare larko k liye ground choty krwao sab hilane wle lrke hamare💔😭😭	Untargeted	4.0
RT : In machro ki <U> maa ka Bhenchodo <U> ny azaab kardiya	Untargeted	5.0
<A/O> Bhenchodo bandy k putar ban jaya karo <A/O> ajeeb. Kyun agly ko embarassed kar rahy ho mtlb k agr us ny nai bhi karni hui tw <A/O> tunhari bakchodian <A/O> parh parh k kar le.	Abusive/Offensive	5.0
RT : Lrkiyu ki respect kiya kro <U> bhenchodo <U>	Untargeted	4.0
<U> Bhenchodo <U> self proclaimed GOAT kahan hai🧐😤	Untargeted	0.0
nahi yr <A/O> es bhenchodo ki aker he torenge <A/O> 😡	Abusive/Offensive	5.0
Kisi b group mein add KR dety ho q <U> bhenchodo tmlog k baap ka acc h? <U>	Untargeted	4.0
<U> Bhenchodo <U> ny khud videos dekh li hain ab dosro ko share krty khof e Khuda yad agya <U> sab munafaq kutty <U> . #RabiPirzada	Untargeted	5.0
<A/O> Tm jese Chakly ki pedaaawar <A/O> to <A/O> roz Army pe bhoonk rhy hoti hen <A/O> <A/O> tm logon kii maa behem ki to koi video nai bnai army ne Kutti ki nasal ho tm sb k sab bhenchodo <A/O>	Abusive/Offensive	5.0
<U> Bloody motherfucker Timewaster Bhenchodo <U> se pay hota nhi h aa jate hain muh utha k <U> apni ma bahan chudwane <U> Time wasters sb dur raho Jo pay krega wo hi message kre	Untargeted	5.0
<A/O> Bhenchodo <A/O> ko armyphobia hogya hai aur koi bat nhi	Abusive/Offensive	4.0
<U> Bhenchodo <U> tweet chura kar kiya milta hai.	Untargeted	0.0
<Rel> Lekin ye Ahmaddiya hai <Rel>	Religious	3.0
Tum sabne milkar ek bholi ladki ka mazak banaya...Bhagwan kabhi maaf nahi karega.. <Rel> agle Janam Ahmaddiya baneye tumko😭 <Rel>	Religious	4.0
Baz ajao <A/O> akhroat khan.😜😜 <A/O>	Abusive/Offensive	1.0
Or <Rel> wahan tumhara jahanumi ahmedi <Rel> Jo naaowz billah nabi hona ka dawa dar tha wo wo case Hara tha or court sa bhag gya tha.nabi Pak p.b.u.h Allah ka akhri nabi Han or on ka bad koi nabi nahi ae ga.ya ak haqeqat ha Jo Quran ma bhi ha.or 1947 ma Pak Islam ka name par bana tha.	Religious	4.0
<Rel> Not surprised comment came from Ahmedi <Rel> . Tbh, I won't be surprised when some Christians will argue that they r included in Muslim category too. just bcoz they believe there is Only one God.	Religious	2.0
<Rel> QADIANI AHMEDI MIRZIEE KAAFIR JO HEN <Rel>	Religious	2.0
Woh Natural Dress me hoti hen ye Surkhay hen <Rel> Coomunist seculer Ahmedi Kaafir <Rel> ,2013-12-24 17:40:19	Religious	5.0
<Rel> MIRZIEE AHMEDI QADIYANI NON MUSLIM GIRLS call army mess trap our army officers and marry them <Rel>	Religious	4.0
Yups, moreover <Rel> rumors are he is ahmedi <Rel> .,2019-11-19 03:10:16	Religious	2.0
Please don't share his obnoxious face to me. Below is the image of the book Rohani khzain from ahmedi's official website See what <Rel> your evil messiah <Rel> has declared God but you had said you have read the books of mirza and accepted him mehdi May God give you Hidyath	Religious	3.0
<Rel> AHMEDI MIRZIEE QADIYANI HARGIZ KULEEDI UHDU PE NHEE JANAY CHAHIEN WARNA HMARI AGENCIES PE SWALIA NISHAN HEY <Rel>	Religious	5.0
Wonder why all Ahmedi social media activists are busy protecting <A/O> Musharraf the traitor <A/O> . Sounds alarming.	Abusive/Offensive	1.0
Nope. He is murdered just because he is a Shia. One punishment for a Shia and another for a Sunni - and the irony, the <Rel> punishment was confirmed by an Ahmedi who wants to rule Barkistan <Rel>	Religious	3.0
<Rel> Obviously WE MUSLIMS hate ahmedi's . 😡 we don't care whatever happens to them ! We just hate them <Rel> . If their is oppression over other minorities in Pakistan which is not usual Alhamdolillah, then I condemn that.	Religious	4.0
•PPP gave a ticket to Mithoo Mian •PPP voted against forced conversion bill in Sindh •PPP MNA Shehla Rashid started a storm against Atif Mian for being an Ahmedi PPP banned minorities from becoming PM •Bilawal doesn’t like being called Zardari because <A/O> his father is a disgrace <A/O>	Abusive/Offensive	2.0
Aunty aap <Rel> Sunni Shia Barelvi Ahmedi etc etc etc Kya ho🤔 <Rel>	Religious	4.0
Is <A/O> bazwa <A/O> an Ahmedi?	Abusive/Offensive	1.0
What logic! His mercy plea was rejected by <Rel> COAS Bajwa, an Ahmedi <Rel> . He had allegedly breached Pakistan’s top nuclear facility, sold some serious intel to CIA. It simply means Death in Pakistan.	Religious	3.0
Ab <Rel> Bazwa ki baari hai...he is an Ahmedi!! <Rel> ..😂😂🙏. For your info ma'am, inko koi aur nahi mila to bangalion ke peeche pad jaate hai!😂 Pl be careful😅😅	Religious	3.0
<Rel> That's for Foolish Act and The Ahmedi you Highlighted they Were equal to Jews <Rel> for us So AlhmdurAllah we Save Quran ! . And About hindus and Christians its was a false news ! And if it is real then show me ! If you don't have anything then shut up and Run !	Religious	5.0
The other day he was searching handsome guyz for his <Rel> Ahmedi Sisters 😭 <Rel>	Religious	3.0
<Rel> This chutya is behaving ahmedi/Atheist <Rel> but when someone mock them he will start crying. Mock someone else religion is fun for him.	Religious	5.0
<Rel> But we have a firm belief now that Qadiyani and ahmedi neither want Muslims nor Pakistanis to live in a harmony <Rel>	Religious	4.0
President Bajwa Or <Rel> Ahmdiya Bajwa <Rel> will be thrown out?	Religious	3.0
Is Cult mein kisi boht hi pyare ko kho dene k baad uski qaber pe phool rakhna b jurm hai <Rel> West mein qaberisat se phool chura k un ko sale kr k ahmdi chanda dia Karte hain Takey ragister se naam na kut jaye <Rel>	Religious	3.0
Ahmdi is a non muslim <Rel> biggest cheap religion ahmdi. <Rel>	Religious	5.0
<A/O> Ahmdi noorani teri baji nu la***n madr chod <A/O>	Abusive/Offensive	5.0
Yaha 2 Baar ghar ka Main door b khula Reh gaya Pata nhi chala....... Rabwah Mein deewarain b phlaang k aaye hain mere ghar <Rel> Ahmdi bastards <Rel> Hospital thi Maan k paas Betia akaili thien ghar Ye hai Pakistan, Rabwah 😥	Religious	3.0
In beghairto ko Roona nhi aata Talaq de k b intaqam ki aag thundi nhi hoti aur apne hi bacho aur wo b betio ki Maao ko Budkirdari ka certificate dene aate hain <Rel> Ahmdi jialey Khalifa k chumchey <Rel>	Religious	4.0
Bus ya aur tafseel bataao <Rel> Ahmdi Aurtain beach pe bikini b pehnti hain Jalse aur Ijlaas pe burqa b Boht hai 🤫 <Rel>	Religious	3.0
<Rel> Ex ahmdi se insan bun gai Kafi hai na 😇 <Rel> ,2018-11-03 14:41:29	Religious	5.0
<A/O> Ullu ka pattha, is ke baap ka raaj hae <A/O> , India aur Israel ke sheh par <A/O> bakwaas kar raha hae, itni ahmaq qoom hae <A/O> , jin ko samajh nahe arahi ke yeh Pakistan ko gher mustehkam kar raha hae, bhutto mar gaya, benazir mar gaye kuch nahe howa mulk ko, fariq karo is ko bhe. Pakistan first.	Abusive/Offensive	4.0
Hassan, Urdu ki insult ya English ki insult <A/O> aap jaise ahmaq aur jaahil hi kar saktey hai! <A/O>	Abusive/Offensive	2.0
RT : 😎🇵🇰😎 Da'awat, Walima Ya Khatam-e-Quran per Zidd ker Kay Nahi Bulaaey gaey. <A/O> Leader Bastards <A/O> tou Taqreer Kay Ghar Jaa ker Moujj Urratay Hain, <A/O> Ahmaq Sarrak per Parray Rehtay Hain <A/O> , Phir gilla kis baat ka.	Abusive/Offensive	2.0
Pakistani awam bewakoof hei lekin India ki awam to <A/O> aala darjay keh ahmaq <A/O> hein woh yaqeen bhi kar lete hein in baaton ka	Abusive/Offensive	2.0
ye <A/O> usman dar total jaahil ,,,,ahmaq hae,,,,, <A/O> we are proud of our brave pashtun brotherns	Abusive/Offensive	2.0
Yar aap <A/O> mulwyo awr un ki ahmaq sathyo <A/O> ko chor dy... Bs apne bary bata dy es k baad kya krne ka irada hy... <A/O> Mujre to nhi start krne baaqi to kuch nhi <A/O> chora.😜😘🤐	Abusive/Offensive	3.0
Jo sath hn un ka ahsas nhi <A/O> ahmaq chaly Azadi March k naam se <A/O> #We_r_with_u_Wikki	Abusive/Offensive	1.0
<A/O> Intihai ahmaq insan. <A/O>	Abusive/Offensive	2.0
Aur <A/O> tum inteha kae Ahmaq ho kae apnae Hans tae Bastards <A/O> Mulk ko tabah kernae pae tullae ho .. Nawaz Sharif nae 98 billion dollars kidher kiya ..aur Pakistan ko economically maflooj kiya ..money laundering and Dawn leaks ker kae FATF maen dala .. <A/O> Ghaddar Khandan <A/O> ..	Abusive/Offensive	4.0
<A/O> diesl menga fazul rahman ahmaq <A/O>	Abusive/Offensive	3.0
RT : <S> Matlab aap apne upper ride karne walon ko ahmaq kehti hain, <S>	Sexist	3.0
😎🇵🇰😎 <A/O> Ab Jub Gaaf Phhatti tou Naram Lahjay may Apni Ahmaq Following ko Bay-Waqoof Bana Raha hay <A/O> ,,,Kal tou Gardan ka Sarya he Akarr Akarr ker Phattnay ko aaga tha.😎🇵🇰😎 <A/O> Ullu Kay Patthay Ab Zara Aik Qadam Barrha oor Dekh Kay Kabhi Teri Tasnng hoti thi <A/O> .	Abusive/Offensive	5.0
😎🇵🇰😎 You Are Right, <A/O> Ye Ahmaq Following ko Bay-Waqoof Bana Raha hay. <A/O>	Abusive/Offensive	2.0
<A/O> Ahmaq admi <A/O> , molana ne foj ke bare ma kia kia alfaz istimal kye. Sharam kro Kuch apne walid ka hi khayal kr lo He would never have done this	Abusive/Offensive	1.0
<A/O> Shayed ahmaq ap Hy lkn mante nhi <A/O>	Abusive/Offensive	1.0
<A/O> Ajeeb ahmaq hn <A/O>	Abusive/Offensive	1.0
"😎🇵🇰😎 Diesel's """"""HIDDEN""""""Warning...😎🇵🇰😎 GUESS TO WHOM.. 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁Pagal Ho Gaya Hay...Let C, Geederr ki Jub """"""Mout aati Hay Wo Sheher ki Taraf Bhaagta hay,,, <A/O> So Wo Ahmaq Sheher may aa-gaya <A/O> ."	Abusive/Offensive	1.0
Khud aitamadi aor tajurba kehtay hain isay lekin <A/O> ahmaq logon kay liya itna samajhna mushkil hai <A/O> :)	Abusive/Offensive	1.0
RT : <S> Js orat ko br br talaq mili ho ab wo btaygi k ahmaq kon ha <S> 🤔	Sexist	3.0
<A/O> ahmaq admi IK <A/O> badla le raha hai , wo chahta hai yeh yahi bethain agly 6 months, us ki joti ko bhi perwah nahi aisy kachary jasi oposition ki	Abusive/Offensive	1.0
<S> Tum usi ahmaq ki choori hoi ho <S> ,lahore	Sexist	4.0
<A/O> Phir to aap sab se bari ahmaq the <A/O> .😉😉	Abusive/Offensive	1.0
<S> Apne to ahmaq ko apne sath sone ka moqa diga tha apko to dub mrna chahye <S>	Sexist	3.0
😂😂 Imran khan aor Diesel ka mawazna krna chahty <A/O> bht ahmaq ho phir. leader aor gedar braber ho sakty hain bhala <A/O> ... channels apni rating k liye khan ko dikhaty hain..diesel ko ko sunta hy gadhy ko.	Abusive/Offensive	3.0
<A/O> Tum 1 intahai ahmaq PM ho <A/O> .	Abusive/Offensive	2.0
<S> Jab tum nay ahmaq ko apna oper charnay ki ijazat di thi tab????? Gandi orat, <S>	Sexist	4.0
Phir tau aap <A/O> dab sae bari ahmaq hain <A/O> kay aapke mutabaq jo chief ahmaq hai uss say tau baray shauq say shadi Kar lo thi.	Abusive/Offensive	1.0
<A/O> ahmaq tha hai aur hamesha rahega <A/O> . He doesn't giv a shit about his ministry 😡	Abusive/Offensive	1.0
RT : <S> Matlab aap apne upper ride karne walon ko ahmaq kehti hain <S>	Sexist	3.0
<S> Han g rakhail e awal kiya bak rai hai. Kisay ahmaq kah rai hai dali. Tera baap ho ga ahmaq ghasti bosri ki dali <S>	Sexist	5.0
RehamKhan1 <A/O> Ahmaq ap apnay maray huay walid sahab ko kah rai hai yaqeenan <A/O> . Thora say maray huay Abu ka khayal hi kar lo	Abusive/Offensive	3.0
"<S> Apnay tou pura chara tha ""Ahmaq"" ko!!!! <S>"	Sexist	3.0
Maulana K Dharnay Ko Dabanay K Leye Haqoomat Ne Jan Bouj Kar Train Hadsah Keya. <A/O> Railway Minister Sheikh Rasheed Ahmaq <A/O> Must Be Resign	Abusive/Offensive	1.0
<S> Ap ne tu Ahmaq ko kudh pe charaya ta <S> ...wo yad nai...Nawaz league se ap reject hoye ...kisi ketab ko Ghasss nai dala aur bat karti ho #RejectedAwrat....	Sexist	3.0
Khan sib waqae ahmaq hi kyo ki <S> ap jesi makar awrt si shade jo kye the😢😢 <S>	Sexist	2.0
<S> Madam jb aap nai ahmaq ko apnai uper charhaya tb khair thi. <S> ,2014-03-28 06:00:02	Sexist	3.0
<S> tum ne bhi to ishi ahmaq ko apne uper liya tha tab woh ahmak nahi laga tha? <S>	Sexist	3.0
<A/O> Ahmaq means ..... Nawaz Sharif and Zardari .. <A/O> Because they even don't know where to go , against or in favor of Governments ...	Abusive/Offensive	1.0
<A/O> Is ahmaq shaks <A/O> say jan churai jaye Railway ki	Abusive/Offensive	1.0
Imran Khan no doubt is an <A/O> incompetent fool <A/O> but in his bughz Is ghatya Molvi ko lana bohut mehnga paray ga Hamari Ahmaq Qom ko led by Fanatics and Liberal Fascists - extremist brothers in arms. Once in power Molana will roast Liberals like Tudeh fared with Ayatollahs.	Abusive/Offensive	1.0
<A/O> Janj parai de ahmaq nache <A/O> ,2015-05-29 12:12:00,Kashmir	Abusive/Offensive	1.0
shadeed tapp charhti hai iss kisam ki behooda guftugu sun k...these guys go to any length to vindicate their role model gernails as innocents. jin logo k role model he <A/O> bajwa or ghafoor jese ahmaq or chuutya log hon un se kisi aqalmandi ki tawaqqau kese ker sakte <A/O>	Abusive/Offensive	3.0
<S> Tm ahmaq ho... tm na aurat ho na mard ho <S> ... na he tm pakistani kehlanay k laiq ho... tm ik businessman ho jo siyasat ko business samajh ker yahan aai ho...!, Pakistan	Sexist	4.0
Ye <A/O> konsay ahmaq log hain <A/O> ....,2018-05-14 15:52:49,Islamabad, Pakistan	Abusive/Offensive	1.0
Aur <A/O> saaray ahmaq Pakistan say <A/O> ...,2015-11-13 16:49:08	Abusive/Offensive	1.0
<A/O> Ahmaq to tvum khud ho <A/O> jo samjhta ha k ma NRO de sakta hoon..Bechara Khan Sahb,2018-04-22 16:35:18,Wah, Pakistan	Abusive/Offensive	1.0
<A/O> Ahmaq Aqal <A/O> ... Mumtaz Qadri Khud Amir Ahlesunnat se or dawat e islami se pyar krte the.	Abusive/Offensive	1.0
<Rel> Ahmaq naheen isko SHAITAN MARDOOD kehtay hain <Rel> . Mudharraf k baray me inhee Shatain logon k biyan social media par dekhye.	Religious	4.0
Khan ka tareqah bhi Butto wala lag raha he Bahir zaidah time deta he Pakistan per kam Interior Ministry bhi apney pas rahki he <A/O> Ahmaq aur Mutasib log minister hein <A/O>	Abusive/Offensive	1.0
Mera to dil der gya, <A/O> establishment itni ahmaq hai <A/O> , ke dobara SS ko PM bananye lagi hai	Abusive/Offensive	1.0
HAHAAHHAHAHAAAHAHHAHAAH ye fatwe laga chukay hain mujhe pr <A/O> tery jaisy Ahmaq TLP K HAIN KUCH <A/O>	Abusive/Offensive	1.0
Aur noon League sabit kar rahi hay k mafad paraston ka tola hay abb ya to leader dhongi hay ya followers <A/O> intahai jahilana aur ahmaq hai <A/O> n k paisa ahm aur leader marta to mary	Abusive/Offensive	2.0
<A/O> Ghulam ahmaq <A/O> ya <Rel> ghulam sheitan ta <Rel>	Religious	2.0
😎🇵🇰😎 <A/O> Somro Jaisay Ahmaq <A/O> 🃏 Jokers nay Ulamaa Karaam ko Zaleel-o-Ruswa-o-Khowaar kerwa dia, Ab Kon Bharoosa karay ga Ulamaa-e-Deen ka.	Abusive/Offensive	1.0
<A/O> Aap paidaishi ahmaq ho <A/O> ya uss k lye koi khas medicine lete ho😂	Abusive/Offensive	1.0
No it's not like that <A/O> deluded ahmaq so called maulana <A/O> ,2015-11-02 17:00:42,Balochistan, Pakistan	Abusive/Offensive	1.0
All 3 major Islamic parties will soon merge to create an Islamic revolution on same lines as Iran to overthrow over his callous actions. If their activists are arrested or stopped, it will only make situation worse. I told <A/O> Ahmaq Khan <A/O> to reconcile with	Abusive/Offensive	1.0
<A/O> O ahmaq <A/O> . Molvi manzor ki ye sakht nahi ghatya aur fohash zubaan hy. Ap abhi sakht naram k chakkar mn phansay hoe ho.	Abusive/Offensive	1.0
aaj tumhara bian dekha ke maen NS ki jagah hota tou mar jana pasand karta. Tum waqai parrhe likhe ho lagte tou <A/O> perle darje ke ahmaq aur jahil <A/O> . Parties badal badal ke chamcha giri kar kar ke ab PTI ne minister for science and technology bana dia woh bhi LLB ko.	Abusive/Offensive	3.0
Bhai mein aap ko <A/O> batameez, bad Ikhlaq , jahil , ganwaar ,Ahmaq , be hooda insan <A/O> bol sakta hoon magar bolna nhe chahta.	Abusive/Offensive	4.0
